,City,Year,Month,AQI,Range,Air Quality level,PM2.5,PM10,SO2,CO,NO2,O3
19671,招远,2015,05,83,51~121,良,37,75,21,0.626,24,133
19672,招远,2015,06,97,45~167,良,37,66,18,0.607,24,155
19673,招远,2015,07,74,35~137,良,29,49,11,0.552,19,127
19674,招远,2015,08,73,28~133,良,38,61,20,0.68,21,124
19675,招远,2015,09,72,40~126,良,30,62,21,0.657,30,123
19676,招远,2015,10,82,33~175,良,50,97,24,0.842,24,85
19677,招远,2015,11,89,34~180,良,63,89,40,1.077,26,56
19678,招远,2015,12,141,44~460,轻度污染,101,159,48,1.665,36,43
19679,招远,2016,01,121,45~292,轻度污染,81,140,52,1.516,29,45
19680,招远,2016,02,88,28~248,良,62,101,34,1.321,33,60
19681,招远,2016,03,91,51~160,良,56,122,34,1.126,31,92
19682,招远,2016,04,118,58~250,轻度污染,50,151,31,0.99,28,152
19683,招远,2016,05,103,59~167,轻度污染,38,87,37,1.016,28,158
19684,招远,2016,06,58,32~84,良,29,61,22,0.973,22,95
19685,招远,2016,07,62,31~111,良,24,52,20,0.732,19,105
19686,招远,2016,08,57,26~149,良,21,50,21,0.597,21,94
19687,招远,2016,09,73,38~124,良,32,73,23,0.79,22,123
19688,招远,2016,10,53,28~83,良,29,57,16,0.761,27,81
19689,招远,2016,11,80,29~172,良,56,90,23,1.26,34,60
19690,招远,2016,12,113,33~280,轻度污染,84,121,32,1.826,44,50
19691,招远,2017,01,118,36~274,轻度污染,84,114,28,2.187,41,67
19692,招远,2017,02,96,45~193,良,66,104,32,1.811,24,77
19693,招远,2017,03,85,50~181,良,57,102,26,1.035,31,97
19694,招远,2017,04,82,49~129,良,47,98,31,0.937,29,120
19695,招远,2017,05,112,39~197,轻度污染,36,101,16,0.729,17,161
19696,招远,2017,06,96,34~203,良,28,67,12,0.583,17,153
19697,招远,2017,07,59,20~89,良,34,65,9,0.813,18,80
19698,招远,2017,08,57,25~151,良,19,42,8,0.729,16,99
19699,招远,2017,09,78,42~129,良,30,70,9,0.81,20,126
19700,招远,2017,10,58,29~107,良,32,65,9,0.832,21,82
19701,招远,2017,11,73,31~139,良,45,88,10,1.03,25,57
19702,招远,2017,12,92,29~210,良,66,101,14,1.829,39,24
19703,招远,2018,01,83,30~198,良,48,112,16,1.581,33,46
19704,招远,2018,02,73,40~186,良,42,92,13,1.296,26,68
19705,招远,2018,03,67,35~104,良,40,85,9,0.855,29,87
19706,招远,2018,04,78,43~130,良,32,94,8,0.773,24,110
19707,招远,2018,05,68,42~108,良,29,75,8,0.735,19,112
19708,招远,2018,06,72,40~148,良,24,49,7,0.607,14,123
19709,招远,2018,07,57,22~119,良,19,34,7,0.513,12,103
19710,招远,2018,08,75,24~138,良,18,34,10,0.519,16,127
19711,招远,2018,09,71,37~137,良,20,42,10,0.603,23,124
19712,招远,2018,10,62,30~104,良,32,61,11,0.787,30,105
19713,招远,2018,11,79,32~275,良,46,97,11,1.093,37,78
19714,资阳,2014,12,155,155~155,中度污染,118,166,55,1.2,20,55
19715,资阳,2015,01,122,40~206,轻度污染,89,140,52,1.223,29,63
19716,资阳,2015,02,94,45~173,良,65,109,54,1.125,19,92
19717,资阳,2015,03,84,57~113,良,50,87,60,0.906,18,127
19718,资阳,2015,04,96,50~160,良,36,74,35,0.853,18,152
19719,资阳,2015,05,83,50~127,良,42,85,24,0.652,15,132
19720,资阳,2015,06,65,39~98,良,23,64,19,0.56,13,111
19721,资阳,2015,07,88,38~130,良,25,61,23,0.597,16,142
19722,资阳,2015,08,66,36~104,良,22,52,23,0.581,17,115
19723,资阳,2015,09,45,25~84,优,18,41,18,0.647,18,79
19724,资阳,2015,10,68,28~108,良,37,84,16,0.71,21,93
19725,资阳,2015,11,57,32~82,良,31,66,16,0.85,18,55
19726,资阳,2015,12,77,40~179,良,49,100,21,0.874,24,54
19727,资阳,2016,01,94,49~178,良,67,115,21,1.01,22,62
19728,资阳,2016,02,104,51~267,轻度污染,72,126,24,0.876,19,100
19729,资阳,2016,03,93,39~149,良,64,116,24,0.823,22,117
19730,资阳,2016,04,75,40~128,良,45,83,23,0.607,19,117
19731,资阳,2016,05,103,47~312,轻度污染,65,117,23,0.616,18,137
19732,资阳,2016,06,84,47~130,良,30,66,30,0.52,15,138
19733,资阳,2016,07,66,42~123,良,26,57,22,0.49,14,114
19734,资阳,2016,08,75,45~110,良,32,71,9,0.681,15,128
19735,资阳,2016,09,65,44~109,良,33,70,9,0.63,17,107
19736,资阳,2016,10,61,31~117,良,32,72,11,0.706,21,82
19737,资阳,2016,11,78,28~128,良,48,106,11,0.823,26,68
19738,资阳,2016,12,99,39~149,良,69,140,10,1.016,29,53
19739,资阳,2017,01,115,28~249,轻度污染,81,165,12,1.106,31,70
19740,资阳,2017,02,89,56~135,良,55,123,12,0.95,27,82
19741,资阳,2017,03,71,45~113,良,35,91,12,0.774,26,93
19742,资阳,2017,04,78,42~120,良,27,71,12,0.627,23,130
19743,资阳,2017,05,90,38~141,良,29,70,12,0.626,23,145
19744,资阳,2017,06,68,29~105,良,23,51,9,0.617,22,115
19745,资阳,2017,07,79,42~140,良,20,52,8,0.61,21,135
19746,资阳,2017,08,70,33~116,良,17,52,7,0.597,21,120
19747,资阳,2017,09,53,37~98,良,18,52,8,0.627,25,86
19748,资阳,2017,10,45,25~75,优,19,46,6,0.645,26,60
19749,资阳,2017,11,66,40~95,良,38,86,8,0.793,39,75
19750,资阳,2017,12,108,55~191,轻度污染,68,119,10,1.019,42,39
19751,资阳,2018,01,86,32~168,良,58,106,10,0.997,36,67
19752,资阳,2018,02,88,40~163,良,57,111,9,0.829,28,92
19753,资阳,2018,03,72,30~108,良,36,83,10,0.726,31,115
19754,资阳,2018,04,88,36~137,良,31,91,9,0.587,32,137
19755,资阳,2018,05,79,0~148,良,25,61,9,0.59,25,131
19756,资阳,2018,06,66,35~125,良,19,38,9,0.663,23,117
19757,资阳,2018,07,61,25~121,良,17,33,7,0.597,18,109
19758,资阳,2018,08,82,37~139,良,22,48,10,0.677,22,136
19759,资阳,2018,09,44,26~93,优,16,30,7,0.557,17,83
19760,资阳,2018,10,49,27~84,优,26,54,6,0.668,25,68
19761,资阳,2018,11,68,31~118,良,45,72,5,0.659,30,60
19762,遵义,2013,12,128,128~128,轻度污染,98,140,86,1.3,63,85
19763,遵义,2014,01,145,71~243,轻度污染,110,160,74,1.232,47,70
19764,遵义,2014,02,79,23~157,良,58,80,33,0.739,27,59
19765,遵义,2014,03,83,32~127,良,61,101,34,0.832,35,72
19766,遵义,2014,04,75,46~124,良,52,89,19,0.66,30,70
19767,遵义,2014,05,79,37~125,良,55,96,15,0.674,34,68
19768,遵义,2014,06,69,36~125,良,49,75,11,0.687,30,64
19769,遵义,2014,07,56,29~80,良,36,65,11,0.497,22,69
19770,遵义,2014,08,61,28~80,良,40,72,12,0.481,22,81
19771,遵义,2014,09,62,30~109,良,41,69,13,0.577,22,74
19772,遵义,2014,10,90,41~143,良,66,101,16,0.7,33,76
19773,遵义,2014,11,59,28~110,良,39,67,18,0.71,29,33
19774,遵义,2014,12,95,54~191,良,69,113,37,0.71,39,49
19775,遵义,2015,01,100,26~194,轻度污染,75,110,36,1.035,39,55
19776,遵义,2015,02,80,22~170,良,59,83,28,0.982,29,62
19777,遵义,2015,03,68,36~102,良,49,73,18,0.903,27,74
19778,遵义,2015,04,70,34~102,良,47,86,13,0.81,29,92
19779,遵义,2015,05,64,45~102,良,43,71,6,0.723,25,82
19780,遵义,2015,06,47,27~67,优,23,49,9,0.79,21,69
19781,遵义,2015,07,59,36~85,良,29,67,8,0.735,29,94
19782,遵义,2015,08,52,31~75,良,24,57,7,0.677,26,81
19783,遵义,2015,09,53,33~82,良,31,60,7,0.853,26,65
19784,遵义,2015,10,65,30~96,良,41,79,10,0.826,31,66
19785,遵义,2015,11,52,26~92,良,33,57,18,0.947,26,40
19786,遵义,2015,12,68,25~144,良,47,70,25,0.848,34,40
19787,遵义,2016,01,69,32~182,良,50,69,24,1.013,30,46
19788,遵义,2016,02,88,28~256,良,65,83,31,0.983,33,76
19789,遵义,2016,03,71,31~127,良,50,75,14,1,33,81
19790,遵义,2016,04,56,36~85,良,32,58,5,0.82,36,71
19791,遵义,2016,05,67,40~102,良,44,71,5,0.735,30,92
19792,遵义,2016,06,63,32~90,良,42,70,6,0.813,30,80
19793,遵义,2016,07,51,34~67,良,25,51,7,0.723,26,81
19794,遵义,2016,08,55,24~108,良,31,59,5,0.913,30,83
19795,遵义,2016,09,77,38~112,良,55,89,7,0.663,33,92
19796,遵义,2016,10,60,23~113,良,39,68,5,0.694,28,61
19797,遵义,2016,11,56,23~93,良,35,65,10,0.85,31,37
19798,遵义,2016,12,86,32~160,良,62,98,19,0.971,40,49
19799,遵义,2017,01,74,28~121,良,55,75,18,1.006,30,55
19800,遵义,2017,02,67,21~158,良,49,69,22,0.929,32,58
19801,遵义,2017,03,54,29~106,良,33,56,14,0.735,32,62
19802,遵义,2017,04,61,27~97,良,35,65,10,0.763,31,97
19803,遵义,2017,05,53,27~81,良,28,50,6,0.658,26,91
19804,遵义,2017,06,42,26~74,优,19,36,5,0.66,27,66
19805,遵义,2017,07,50,26~96,优,23,45,7,0.739,24,84
19806,遵义,2017,08,49,25~97,优,21,38,7,0.59,22,90
19807,遵义,2017,09,43,26~69,优,22,36,6,0.683,19,84
19808,遵义,2017,10,39,18~71,优,21,37,7,0.697,24,63
19809,遵义,2017,11,59,29~104,良,41,67,13,0.857,36,63
19810,遵义,2017,12,74,25~139,良,52,80,25,1.032,41,42
19811,遵义,2018,01,55,24~110,良,37,54,22,1.09,31,44
19812,遵义,2018,02,72,28~180,良,51,73,24,0.914,29,71
19813,遵义,2018,03,61,32~99,良,39,63,14,0.794,32,81
19814,遵义,2018,04,62,33~89,良,34,64,10,0.66,32,105
19815,遵义,2018,05,61,34~104,良,30,52,8,0.587,23,107
19816,遵义,2018,06,50,23~104,优,17,33,7,0.583,23,88
19817,遵义,2018,07,47,26~80,优,17,34,7,0.555,22,88
19818,遵义,2018,08,52,28~98,良,17,32,7,0.584,22,98
19819,遵义,2018,09,35,22~60,优,13,25,6,0.543,19,66
19820,遵义,2018,10,36,21~52,优,18,31,8,0.552,25,58
19821,遵义,2018,11,40,21~77,优,23,37,12,0.703,26,51
19822,枣庄,2013,12,241,109~464,重度污染,193,315,155,1.666,72,42
19823,枣庄,2014,01,207,76~480,重度污染,158,278,91,1.435,58,50
19824,枣庄,2014,02,145,51~424,轻度污染,109,180,71,1.029,37,80
19825,枣庄,2014,03,155,87~494,中度污染,108,217,80,0.977,44,105
19826,枣庄,2014,04,123,52~226,轻度污染,86,178,72,0.88,42,139
19827,枣庄,2014,05,127,73~194,轻度污染,70,175,65,0.768,38,181
19828,枣庄,2014,06,131,66~277,轻度污染,80,143,42,0.85,41,172
19829,枣庄,2014,07,107,58~153,轻度污染,59,114,39,0.852,29,159
19830,枣庄,2014,08,100,55~148,轻度污染,60,111,54,0.829,31,156
19831,枣庄,2014,09,82,38~120,良,53,103,49,0.83,31,119
19832,枣庄,2014,10,100,53~174,轻度污染,69,141,66,0.903,39,125
19833,枣庄,2014,11,127,64~213,轻度污染,94,172,80,1.237,49,68
19834,枣庄,2014,12,153,72~308,中度污染,114,205,102,1.265,55,47
19835,枣庄,2015,01,169,64~319,中度污染,130,215,75,1.258,52,55
19836,枣庄,2015,02,140,46~254,轻度污染,106,179,63,1.046,35,75
19837,枣庄,2015,03,133,75~467,轻度污染,85,186,54,1.016,35,94
19838,枣庄,2015,04,115,64~268,轻度污染,79,161,56,0.913,32,124
19839,枣庄,2015,05,109,63~170,轻度污染,71,145,47,0.829,27,155
19840,枣庄,2015,06,110,44~156,轻度污染,64,130,42,0.79,24,163
19841,枣庄,2015,07,89,52~151,良,53,109,37,0.652,21,130
19842,枣庄,2015,08,89,49~136,良,49,96,45,0.771,29,131
19843,枣庄,2015,09,95,37~196,良,60,115,54,0.873,31,134
19844,枣庄,2015,10,137,67~245,轻度污染,102,172,54,1.039,43,123
19845,枣庄,2015,11,136,35~272,轻度污染,103,149,53,1.107,38,61
19846,枣庄,2015,12,180,67~325,中度污染,140,209,74,1.403,51,47
19847,枣庄,2016,01,184,67~351,中度污染,144,200,58,1.326,42,53
19848,枣庄,2016,02,151,42~257,中度污染,115,178,61,1.097,35,86
19849,枣庄,2016,03,135,57~242,轻度污染,98,182,55,0.829,33,113
19850,枣庄,2016,04,122,62~239,轻度污染,84,175,38,0.857,28,138
19851,枣庄,2016,05,96,47~145,良,54,117,32,0.645,23,141
19852,枣庄,2016,06,102,64~139,轻度污染,52,102,22,0.64,22,158
19853,枣庄,2016,07,73,43~114,良,43,79,21,0.594,16,116
19854,枣庄,2016,08,76,45~125,良,35,76,25,0.587,20,117
19855,枣庄,2016,09,99,51~144,良,58,114,27,0.64,28,150
19856,枣庄,2016,10,77,45~199,良,51,98,22,0.661,26,76
19857,枣庄,2016,11,108,42~209,轻度污染,78,143,31,0.907,35,62
19858,枣庄,2016,12,154,55~299,中度污染,118,189,41,1.158,42,57
19859,枣庄,2017,01,134,56~279,轻度污染,101,168,33,1.152,34,72
19860,枣庄,2017,02,128,63~235,轻度污染,96,161,42,0.971,32,97
19861,枣庄,2017,03,98,56~202,良,66,128,35,0.858,30,111
19862,枣庄,2017,04,104,64~187,轻度污染,61,126,32,0.867,28,138
19863,枣庄,2017,05,142,58~494,轻度污染,41,92,34,0.713,20,180
19864,枣庄,2017,06,110,42~200,轻度污染,47,108,25,0.663,20,166
19865,枣庄,2017,07,84,28~138,良,33,77,27,0.642,16,133
19866,枣庄,2017,08,78,32~136,良,32,73,18,0.626,14,129
19867,枣庄,2017,09,79,36~126,良,41,90,18,0.64,20,129
19868,枣庄,2017,10,86,36~165,良,58,111,24,0.813,32,103
19869,枣庄,2017,11,107,62~190,轻度污染,73,153,30,0.903,41,72
19870,枣庄,2017,12,139,63~307,轻度污染,102,185,38,1.232,50,29
19871,枣庄,2018,01,148,62~298,轻度污染,112,176,31,1.174,47,64
19872,枣庄,2018,02,100,0~166,良,71,128,25,0.95,33,86
19873,枣庄,2018,03,98,54~156,良,69,129,23,0.858,35,118
19874,枣庄,2018,04,83,0~158,良,46,105,25,0.633,28,139
19875,枣庄,2018,05,87,0~155,良,41,91,16,0.671,31,145
19876,枣庄,2018,06,131,57~181,轻度污染,40,96,12,0.757,24,190
19877,枣庄,2018,07,82,28~152,良,27,61,12,0.568,20,132
19878,枣庄,2018,08,95,29~156,良,28,63,14,0.526,21,150
19879,枣庄,2018,09,83,32~122,良,30,76,15,0.557,28,132
19880,枣庄,2018,10,95,58~165,良,54,130,25,0.619,47,118
19881,枣庄,2018,11,116,39~246,轻度污染,85,157,18,0.866,46,75
19882,漳州,2014,12,76,76~76,良,56,76,26,0.9,58,101
19883,漳州,2015,01,74,28~136,良,54,72,24,0.842,40,73
19884,漳州,2015,02,60,31~98,良,43,56,14,0.718,26,73
19885,漳州,2015,03,54,34~80,良,38,57,13,0.661,29,60
19886,漳州,2015,04,54,36~74,良,36,58,15,0.587,27,76
19887,漳州,2015,05,53,37~71,良,34,54,11,0.613,27,71
19888,漳州,2015,06,43,32~59,优,21,44,8,0.653,18,60
19889,漳州,2015,07,45,26~67,优,22,45,11,0.587,20,65
19890,漳州,2015,08,44,26~69,优,21,45,11,0.542,23,64
19891,漳州,2015,09,51,30~67,良,27,52,12,0.593,27,78
19892,漳州,2015,10,54,32~77,良,32,56,16,0.623,31,84
19893,漳州,2015,11,60,34~75,良,38,67,20,0.703,41,76
19894,漳州,2015,12,61,40~89,良,37,69,16,0.742,41,52
19895,漳州,2016,01,67,30~134,良,45,74,13,0.871,42,50
19896,漳州,2016,02,65,25~142,良,41,76,10,0.862,24,69
19897,漳州,2016,03,71,38~122,良,48,89,14,1.035,35,66
19898,漳州,2016,04,65,44~89,良,38,80,12,0.94,31,66
19899,漳州,2016,05,56,24~79,良,27,64,11,0.652,20,74
19900,漳州,2016,06,47,23~70,优,23,49,11,0.603,19,67
19901,漳州,2016,07,55,27~121,良,29,58,16,0.719,22,88
19902,漳州,2016,08,55,25~89,良,24,58,22,0.677,25,82
19903,漳州,2016,09,54,24~87,良,24,55,17,0.653,29,75
19904,漳州,2016,10,57,33~95,良,24,59,14,0.81,37,65
19905,漳州,2016,11,59,35~99,良,31,59,16,0.857,41,75
19906,漳州,2016,12,65,34~112,良,41,77,21,0.971,48,61
19907,漳州,2017,01,67,33~142,良,45,65,14,0.99,42,63
19908,漳州,2017,02,63,37~118,良,38,53,11,0.829,33,88
19909,漳州,2017,03,76,50~103,良,47,68,13,0.945,53,90
19910,漳州,2017,04,73,42~115,良,38,60,11,0.88,38,114
19911,漳州,2017,05,77,41~131,良,28,43,7,0.784,23,129
19912,漳州,2017,06,42,24~75,优,21,28,5,0.79,20,79
19913,漳州,2017,07,55,27~152,良,22,43,8,0.732,21,92
19914,漳州,2017,08,69,27~150,良,27,51,8,0.774,21,118
19915,漳州,2017,09,77,36~131,良,30,67,8,0.723,18,130
19916,漳州,2017,10,72,38~116,良,32,75,10,0.742,26,112
19917,漳州,2017,11,67,31~101,良,40,73,12,0.817,36,94
19918,漳州,2017,12,73,30~114,良,48,82,13,0.832,44,51
19919,漳州,2018,01,63,30~95,良,40,64,12,0.926,43,76
19920,漳州,2018,02,65,37~195,良,41,66,7,0.743,29,92
19921,漳州,2018,03,77,30~107,良,41,72,10,0.784,38,114
19922,漳州,2018,04,83,44~137,良,44,85,10,0.813,31,126
19923,漳州,2018,05,79,40~120,良,33,62,8,0.761,24,131
19924,漳州,2018,06,69,27~151,良,23,47,7,0.687,21,114
19925,漳州,2018,07,56,26~96,良,21,41,7,0.768,22,99
19926,漳州,2018,08,58,23~120,良,24,44,7,0.79,21,103
19927,漳州,2018,09,58,28~106,良,25,42,7,0.623,21,99
19928,漳州,2018,10,72,35~118,良,32,59,9,0.674,27,119
19929,漳州,2018,11,53,26~77,良,32,57,8,0.831,32,74
19930,郑州,2013,01,265,75~484,重度污染,219,308,107,5.013,71,0
19931,郑州,2013,02,195,84~405,中度污染,151,216,67,3.314,45,0
19932,郑州,2013,03,119,60~245,轻度污染,83,150,51,2.432,46,0
19933,郑州,2013,04,110,58~176,轻度污染,78,136,49,2.413,45,0
19934,郑州,2013,05,130,40~265,轻度污染,91,133,33,2.029,49,0
19935,郑州,2013,06,142,43~280,轻度污染,91,147,30,1.827,45,0
19936,郑州,2013,07,106,63~204,轻度污染,73,131,21,1.726,36,0
19937,郑州,2013,08,92,53~175,良,57,106,27,1.852,36,138
19938,郑州,2013,09,118,54~193,轻度污染,83,130,39,2.387,48,78
19939,郑州,2013,10,193,62~312,中度污染,150,205,66,3.239,56,103
19940,郑州,2013,11,113,65~228,轻度污染,78,142,84,2.703,59,54
19941,郑州,2013,12,179,67~457,中度污染,140,206,119,3.094,78,52
19942,郑州,2014,01,163,54~314,中度污染,121,190,91,2.787,65,33
19943,郑州,2014,02,146,25~258,轻度污染,111,140,52,1.996,43,42
19944,郑州,2014,03,120,67~196,轻度污染,88,159,53,1.952,55,67
19945,郑州,2014,04,112,77~176,轻度污染,79,140,40,2.133,56,72
19946,郑州,2014,05,105,54~163,轻度污染,72,138,37,1.539,46,78
19947,郑州,2014,06,106,54~211,轻度污染,78,111,20,1.507,38,105
19948,郑州,2014,07,90,52~133,良,53,106,16,1.106,41,127
19949,郑州,2014,08,86,42~175,良,58,99,19,1.161,40,86
19950,郑州,2014,09,85,38~170,良,57,98,20,1.45,43,66
19951,郑州,2014,10,149,65~242,轻度污染,111,171,37,1.948,55,58
19952,郑州,2014,11,171,57~420,中度污染,131,191,50,2.17,65,42
19953,郑州,2014,12,141,72~276,轻度污染,95,201,75,1.903,63,41
19954,郑州,2015,01,203,69~390,重度污染,159,237,77,2.123,76,37
19955,郑州,2015,02,174,80~333,中度污染,133,197,58,1.707,54,54
19956,郑州,2015,03,154,71~276,中度污染,108,196,42,1.552,60,69
19957,郑州,2015,04,131,53~250,轻度污染,87,175,31,1.407,54,106
19958,郑州,2015,05,128,68~196,轻度污染,91,153,27,1.529,48,136
19959,郑州,2015,06,117,47~186,轻度污染,76,146,18,1.213,45,153
19960,郑州,2015,07,94,68~151,良,60,126,8,1.01,42,131
19961,郑州,2015,08,94,53~148,良,60,112,8,1.103,46,132
19962,郑州,2015,09,101,52~200,轻度污染,69,132,16,1.317,57,113
19963,郑州,2015,10,109,55~227,轻度污染,69,149,35,1.271,65,79
19964,郑州,2015,11,129,42~439,轻度污染,97,148,32,2.047,63,32
19965,郑州,2015,12,187,42~411,中度污染,142,238,46,2.113,75,35
19966,郑州,2016,01,193,65~500,中度污染,156,235,49,2.4,73,36
19967,郑州,2016,02,119,38~243,轻度污染,83,149,48,1.669,52,75
19968,郑州,2016,03,133,62~293,轻度污染,81,202,41,1.574,67,99
19969,郑州,2016,04,121,62~188,轻度污染,71,185,32,1.403,59,124
19970,郑州,2016,05,106,57~165,轻度污染,49,125,25,1.006,44,151
19971,郑州,2016,06,116,65~201,轻度污染,45,105,19,1.227,46,177
19972,郑州,2016,07,87,51~167,良,41,75,10,1.148,32,133
19973,郑州,2016,08,82,46~127,良,40,67,12,1.213,33,132
19974,郑州,2016,09,107,62~176,轻度污染,61,115,25,1.383,57,149
19975,郑州,2016,10,81,52~139,良,47,89,21,1.216,57,64
19976,郑州,2016,11,145,43~262,轻度污染,108,174,32,1.71,71,37
19977,郑州,2016,12,197,67~500,中度污染,161,213,37,1.981,74,42
19978,郑州,2017,01,139,0~390,轻度污染,108,154,34,1.839,66,29
19979,郑州,2017,02,122,0~375,轻度污染,92,133,38,1.35,60,59
19980,郑州,2017,03,91,0~218,良,62,106,27,0.939,62,79
19981,郑州,2017,04,70,0~147,良,42,96,26,0.993,57,118
19982,郑州,2017,05,67,0~169,良,25,59,22,0.887,46,175
19983,郑州,2017,06,112,0~204,轻度污染,43,94,14,0.983,47,188
19984,郑州,2017,07,105,49~171,轻度污染,40,82,7,0.942,33,163
19985,郑州,2017,08,99,37~184,良,42,82,8,1.068,39,150
19986,郑州,2017,09,83,0~162,良,44,96,16,1.06,56,123
19987,郑州,2017,10,75,0~127,良,48,92,16,1.158,56,60
19988,郑州,2017,11,77,0~190,良,51,101,22,1.02,65,57
19989,郑州,2017,12,121,0~337,轻度污染,87,127,24,1.31,64,48
19990,郑州,2018,01,145,0~406,轻度污染,111,139,23,1.41,59,52
19991,郑州,2018,02,110,0~277,轻度污染,78,113,22,1.146,44,84
19992,郑州,2018,03,107,0~255,轻度污染,78,108,16,1.094,49,107
19993,郑州,2018,04,49,0~140,优,25,57,16,0.88,47,120
19994,郑州,2018,05,93,0~180,良,42,96,13,0.887,41,156
19995,郑州,2018,06,135,50~196,轻度污染,37,86,10,0.857,39,197
19996,郑州,2018,07,89,47~159,良,32,66,5,0.842,34,141
19997,郑州,2018,08,99,28~164,良,34,71,7,1.01,36,155
19998,郑州,2018,09,82,47~120,良,31,76,14,0.997,50,120
19999,郑州,2018,10,98,55~143,良,58,118,19,1.003,71,106
20000,郑州,2018,11,146,54~458,轻度污染,101,150,18,1.279,67,56
20001,株洲,2013,12,172,54~253,中度污染,131,173,60,1.297,65,43
20002,株洲,2014,01,206,75~365,重度污染,163,204,58,1.458,58,53
20003,株洲,2014,02,99,35~236,良,74,96,33,0.996,37,33
20004,株洲,2014,03,85,29~150,良,63,93,33,1.01,37,50
20005,株洲,2014,04,87,42~167,良,64,101,43,1.063,43,74
20006,株洲,2014,05,89,39~168,良,63,108,36,0.958,32,82
20007,株洲,2014,06,89,22~164,良,64,94,27,0.953,25,116
20008,株洲,2014,07,72,36~148,良,44,65,20,0.874,22,114
20009,株洲,2014,08,68,30~124,良,45,65,17,0.813,22,102
20010,株洲,2014,09,71,33~102,良,50,74,22,0.857,29,89
20011,株洲,2014,10,108,35~199,轻度污染,81,122,28,0.932,41,121
20012,株洲,2014,11,94,41~310,良,68,103,27,1.04,43,51
20013,株洲,2014,12,107,62~245,轻度污染,78,123,43,0.958,52,47
20014,株洲,2015,01,147,26~288,轻度污染,113,157,43,1.248,53,51
20015,株洲,2015,02,115,17~218,轻度污染,86,118,29,1.05,37,63
20016,株洲,2015,03,71,33~179,良,50,77,20,0.968,31,53
20017,株洲,2015,04,66,33~103,良,44,71,24,0.803,30,93
20018,株洲,2015,05,78,42~162,良,54,77,23,0.9,26,96
20019,株洲,2015,06,48,29~105,优,25,45,21,0.783,18,83
20020,株洲,2015,07,50,31~103,良,28,49,17,0.716,22,89
20021,株洲,2015,08,67,26~114,良,34,60,20,0.752,23,112
20022,株洲,2015,09,69,34~100,良,42,74,22,0.813,30,112
20023,株洲,2015,10,83,38~120,良,55,103,23,0.874,44,115
20024,株洲,2015,11,62,35~98,良,40,67,18,1.043,39,38
